Source: MJ Menne CN Williams Jr. RS Vose NOAA National Climatic Data Center Asheville NC,,,,,
Day  ,JD  ,Month  ,State_id  ,Year  ,TAVE (F) 
15,46,2,'046719',2007,58
16,47,2,'046719',2007,67
17,48,2,'046719',2007,72
18,49,2,'046719',2007,70
19,50,2,'046719',2007,58
20,51,2,'046719',2007,57
21,52,2,'046719',2007,58
22,53,2,'046719',2007,58
23,54,2,'046719',2007,51
24,55,2,'046719',2007,53
25,56,2,'046719',2007,53
26,57,2,'046719',2007,55
27,58,2,'046719',2007,55
28,59,2,'046719',2007,52
1,60,3,'046719',2007,52
2,61,3,'046719',2007,55
3,62,3,'046719',2007,62
4,63,3,'046719',2007,63
5,64,3,'046719',2007,68
6,65,3,'046719',2007,73
7,66,3,'046719',2007,71
8,67,3,'046719',2007,62
9,68,3,'046719',2007,60
10,69,3,'046719',2007,62
11,70,3,'046719',2007,74
12,71,3,'046719',2007,77
13,72,3,'046719',2007,73
14,73,3,'046719',2007,67
15,74,3,'046719',2007,65
16,75,3,'046719',2007,70
17,76,3,'046719',2007,66
18,77,3,'046719',2007,63
19,78,3,'046719',2007,59
20,79,3,'046719',2007,59
21,80,3,'046719',2007,57
22,81,3,'046719',2007,64
23,82,3,'046719',2007,67
24,83,3,'046719',2007,64
25,84,3,'046719',2007,62
26,85,3,'046719',2007,62
27,86,3,'046719',2007,56
28,87,3,'046719',2007,58
29,88,3,'046719',2007,61
30,89,3,'046719',2007,64
31,90,3,'046719',2007,. 
1,91,4,'046719',2007,. 
2,92,4,'046719',2007,. 
3,93,4,'046719',2007,. 
4,94,4,'046719',2007,66
5,95,4,'046719',2007,65
6,96,4,'046719',2007,64
7,97,4,'046719',2007,62
8,98,4,'046719',2007,59
9,99,4,'046719',2007,63
10,100,4,'046719',2007,64
11,101,4,'046719',2007,62
12,102,4,'046719',2007,. 
13,103,4,'046719',2007,66
14,104,4,'046719',2007,64
15,105,4,'046719',2007,59
16,106,4,'046719',2007,59
17,107,4,'046719',2007,60
18,108,4,'046719',2007,60
19,109,4,'046719',2007,60
20,110,4,'046719',2007,. 
21,111,4,'046719',2007,55
22,112,4,'046719',2007,57
23,113,4,'046719',2007,60
24,114,4,'046719',2007,64
25,115,4,'046719',2007,69
26,116,4,'046719',2007,66
27,117,4,'046719',2007,74
28,118,4,'046719',2007,72
29,119,4,'046719',2007,72
30,120,4,'046719',2007,68
1,121,5,'046719',2007,66
2,122,5,'046719',2007,65
3,123,5,'046719',2007,63
4,124,5,'046719',2007,60
5,125,5,'046719',2007,62
6,126,5,'046719',2007,72
7,127,5,'046719',2007,77
8,128,5,'046719',2007,. 
9,129,5,'046719',2007,. 
10,130,5,'046719',2007,81
11,131,5,'046719',2007,70
12,132,5,'046719',2007,. 
13,133,5,'046719',2007,65
14,134,5,'046719',2007,65
15,135,5,'046719',2007,64
16,136,5,'046719',2007,64
17,137,5,'046719',2007,65
18,138,5,'046719',2007,66
19,139,5,'046719',2007,67
20,140,5,'046719',2007,66
21,141,5,'046719',2007,64
22,142,5,'046719',2007,63
23,143,5,'046719',2007,66
24,144,5,'046719',2007,67
25,145,5,'046719',2007,67
26,146,5,'046719',2007,67
27,147,5,'046719',2007,67
28,148,5,'046719',2007,67
29,149,5,'046719',2007,66
30,150,5,'046719',2007,65
31,151,5,'046719',2007,65
1,152,6,'046719',2007,65
2,153,6,'046719',2007,67
3,154,6,'046719',2007,68
4,155,6,'046719',2007,66
5,156,6,'046719',2007,. 
6,157,6,'046719',2007,65
7,158,6,'046719',2007,66
8,159,6,'046719',2007,68
9,160,6,'046719',2007,68
10,161,6,'046719',2007,67
11,162,6,'046719',2007,70
12,163,6,'046719',2007,72
13,164,6,'046719',2007,. 
14,165,6,'046719',2007,74
15,166,6,'046719',2007,74
16,167,6,'046719',2007,73
17,168,6,'046719',2007,71
18,169,6,'046719',2007,70
19,170,6,'046719',2007,72
20,171,6,'046719',2007,74
21,172,6,'046719',2007,75
22,173,6,'046719',2007,76
23,174,6,'046719',2007,74
24,175,6,'046719',2007,72
25,176,6,'046719',2007,72
26,177,6,'046719',2007,74
27,178,6,'046719',2007,73
28,179,6,'046719',2007,76
29,180,6,'046719',2007,75
30,181,6,'046719',2007,78
1,182,7,'046719',2007,. 
2,183,7,'046719',2007,81
3,184,7,'046719',2007,81
4,185,7,'046719',2007,80
5,186,7,'046719',2007,77
6,187,7,'046719',2007,77
7,188,7,'046719',2007,76
8,189,7,'046719',2007,74
9,190,7,'046719',2007,74
10,191,7,'046719',2007,73
11,192,7,'046719',2007,72
12,193,7,'046719',2007,74
13,194,7,'046719',2007,. 
14,195,7,'046719',2007,81
15,196,7,'046719',2007,86
16,197,7,'046719',2007,76
17,198,7,'046719',2007,74
18,199,7,'046719',2007,74
19,200,7,'046719',2007,78
20,201,7,'046719',2007,75
21,202,7,'046719',2007,75
22,203,7,'046719',2007,76
23,204,7,'046719',2007,78
24,205,7,'046719',2007,79
25,206,7,'046719',2007,79
26,207,7,'046719',2007,82
27,208,7,'046719',2007,82
28,209,7,'046719',2007,. 
29,210,7,'046719',2007,. 
30,211,7,'046719',2007,79
31,212,7,'046719',2007,76
1,213,8,'046719',2007,77
2,214,8,'046719',2007,75
3,215,8,'046719',2007,78
4,216,8,'046719',2007,77
5,217,8,'046719',2007,75
6,218,8,'046719',2007,. 
7,219,8,'046719',2007,74
8,220,8,'046719',2007,73
9,221,8,'046719',2007,74
10,222,8,'046719',2007,. 
11,223,8,'046719',2007,75
12,224,8,'046719',2007,79
13,225,8,'046719',2007,82
14,226,8,'046719',2007,. 
15,227,8,'046719',2007,85
16,228,8,'046719',2007,84
17,229,8,'046719',2007,84
18,230,8,'046719',2007,83
19,231,8,'046719',2007,82
20,232,8,'046719',2007,81
21,233,8,'046719',2007,80
22,234,8,'046719',2007,79
23,235,8,'046719',2007,76
24,236,8,'046719',2007,75
25,237,8,'046719',2007,73
26,238,8,'046719',2007,77
27,239,8,'046719',2007,75
28,240,8,'046719',2007,81
29,241,8,'046719',2007,87
30,242,8,'046719',2007,. 
31,243,8,'046719',2007,89
1,244,9,'046719',2007,90
2,245,9,'046719',2007,92
3,246,9,'046719',2007,95
4,247,9,'046719',2007,89
5,248,9,'046719',2007,81
6,249,9,'046719',2007,75
7,250,9,'046719',2007,72
8,251,9,'046719',2007,72
9,252,9,'046719',2007,72
10,253,9,'046719',2007,74
11,254,9,'046719',2007,78
12,255,9,'046719',2007,78
13,256,9,'046719',2007,78
14,257,9,'046719',2007,74
15,258,9,'046719',2007,72
16,259,9,'046719',2007,71
17,260,9,'046719',2007,70
18,261,9,'046719',2007,68
19,262,9,'046719',2007,69
20,263,9,'046719',2007,63
21,264,9,'046719',2007,65
22,265,9,'046719',2007,64
23,266,9,'046719',2007,63
24,267,9,'046719',2007,69
25,268,9,'046719',2007,72
26,269,9,'046719',2007,77
27,270,9,'046719',2007,75
28,271,9,'046719',2007,72
29,272,9,'046719',2007,. 
30,273,9,'046719',2007,71
1,274,10,'046719',2007,. 
2,275,10,'046719',2007,75
3,276,10,'046719',2007,74
4,277,10,'046719',2007,71
5,278,10,'046719',2007,66
6,279,10,'046719',2007,63
7,280,10,'046719',2007,69
8,281,10,'046719',2007,72
9,282,10,'046719',2007,71
10,283,10,'046719',2007,65
11,284,10,'046719',2007,. 
12,285,10,'046719',2007,. 
13,286,10,'046719',2007,62
14,287,10,'046719',2007,65
15,288,10,'046719',2007,63
16,289,10,'046719',2007,63
17,290,10,'046719',2007,62
18,291,10,'046719',2007,68
19,292,10,'046719',2007,76
20,293,10,'046719',2007,73
21,294,10,'046719',2007,70
22,295,10,'046719',2007,72
23,296,10,'046719',2007,77
24,297,10,'046719',2007,80
25,298,10,'046719',2007,81
26,299,10,'046719',2007,74
27,300,10,'046719',2007,69
28,301,10,'046719',2007,77
29,302,10,'046719',2007,75
30,303,10,'046719',2007,67
31,304,10,'046719',2007,67
1,305,11,'046719',2007,66
2,306,11,'046719',2007,67
3,307,11,'046719',2007,71
4,308,11,'046719',2007,72
5,309,11,'046719',2007,62
6,310,11,'046719',2007,61
7,311,11,'046719',2007,62
8,312,11,'046719',2007,60
9,313,11,'046719',2007,61
10,314,11,'046719',2007,59
11,315,11,'046719',2007,58
12,316,11,'046719',2007,66
13,317,11,'046719',2007,72
14,318,11,'046719',2007,75
15,319,11,'046719',2007,75
16,320,11,'046719',2007,70
17,321,11,'046719',2007,64
18,322,11,'046719',2007,61
19,323,11,'046719',2007,63
20,324,11,'046719',2007,61
21,325,11,'046719',2007,60
22,326,11,'046719',2007,58
23,327,11,'046719',2007,57
24,328,11,'046719',2007,69
25,329,11,'046719',2007,60
26,330,11,'046719',2007,63
27,331,11,'046719',2007,63
28,332,11,'046719',2007,64
29,333,11,'046719',2007,62
30,334,11,'046719',2007,61
1,335,12,'046719',2007,53
2,336,12,'046719',2007,51
3,337,12,'046719',2007,61
4,338,12,'046719',2007,. 
5,339,12,'046719',2007,66
6,340,12,'046719',2007,62
7,341,12,'046719',2007,56
8,342,12,'046719',2007,51
9,343,12,'046719',2007,52
10,344,12,'046719',2007,52
11,345,12,'046719',2007,53
12,346,12,'046719',2007,52
13,347,12,'046719',2007,52
14,348,12,'046719',2007,51
15,349,12,'046719',2007,55
16,350,12,'046719',2007,56
17,351,12,'046719',2007,52
18,352,12,'046719',2007,54
19,353,12,'046719',2007,57
20,354,12,'046719',2007,55
21,355,12,'046719',2007,54
22,356,12,'046719',2007,52
23,357,12,'046719',2007,59
24,358,12,'046719',2007,63
25,359,12,'046719',2007,58
26,360,12,'046719',2007,53
27,361,12,'046719',2007,52
28,362,12,'046719',2007,49
29,363,12,'046719',2007,51
30,364,12,'046719',2007,52
31,365,12,'046719',2007,59
1,1,1,'046719',2008,58
2,2,1,'046719',2008,. 
3,3,1,'046719',2008,61
4,4,1,'046719',2008,57
5,5,1,'046719',2008,54
6,6,1,'046719',2008,52
7,7,1,'046719',2008,52
8,8,1,'046719',2008,52
9,9,1,'046719',2008,51
10,10,1,'046719',2008,55
11,11,1,'046719',2008,59
12,12,1,'046719',2008,63
13,13,1,'046719',2008,61
14,14,1,'046719',2008,61
15,15,1,'046719',2008,59
16,16,1,'046719',2008,55
17,17,1,'046719',2008,53
18,18,1,'046719',2008,54
19,19,1,'046719',2008,56
20,20,1,'046719',2008,53
21,21,1,'046719',2008,53
22,22,1,'046719',2008,51
23,23,1,'046719',2008,50
24,24,1,'046719',2008,46
25,25,1,'046719',2008,52
26,26,1,'046719',2008,55
27,27,1,'046719',2008,59
28,28,1,'046719',2008,53
29,29,1,'046719',2008,50
30,30,1,'046719',2008,52
31,31,1,'046719',2008,53
1,32,2,'046719',2008,52
2,33,2,'046719',2008,51
3,34,2,'046719',2008,51
4,35,2,'046719',2008,52
5,36,2,'046719',2008,51
6,37,2,'046719',2008,52
7,38,2,'046719',2008,58
8,39,2,'046719',2008,64
9,40,2,'046719',2008,67
10,41,2,'046719',2008,66
11,42,2,'046719',2008,65
12,43,2,'046719',2008,68
13,44,2,'046719',2008,67
14,45,2,'046719',2008,52
15,46,2,'046719',2008,58
16,47,2,'046719',2008,55
17,48,2,'046719',2008,56
18,49,2,'046719',2008,57
19,50,2,'046719',2008,56
20,51,2,'046719',2008,54
21,52,2,'046719',2008,52
22,53,2,'046719',2008,53
23,54,2,'046719',2008,52
24,55,2,'046719',2008,53
25,56,2,'046719',2008,56
26,57,2,'046719',2008,65
27,58,2,'046719',2008,67
28,59,2,'046719',2008,66
29,60,2,'046719',2008,61
1,61,3,'046719',2008,59
2,62,3,'046719',2008,60
3,63,3,'046719',2008,60
4,64,3,'046719',2008,61
5,65,3,'046719',2008,60
6,66,3,'046719',2008,61
7,67,3,'046719',2008,65
8,68,3,'046719',2008,62
9,69,3,'046719',2008,64
10,70,3,'046719',2008,69
11,71,3,'046719',2008,69
12,72,3,'046719',2008,68
13,73,3,'046719',2008,65
14,74,3,'046719',2008,65
15,75,3,'046719',2008,56
16,76,3,'046719',2008,56
17,77,3,'046719',2008,63
18,78,3,'046719',2008,61
19,79,3,'046719',2008,59
20,80,3,'046719',2008,58
21,81,3,'046719',2008,65
22,82,3,'046719',2008,70
23,83,3,'046719',2008,72
24,84,3,'046719',2008,72
25,85,3,'046719',2008,69
26,86,3,'046719',2008,65
27,87,3,'046719',2008,62
28,88,3,'046719',2008,60
29,89,3,'046719',2008,58
30,90,3,'046719',2008,57
31,91,3,'046719',2008,55
1,92,4,'046719',2008,55
2,93,4,'046719',2008,56
3,94,4,'046719',2008,60
4,95,4,'046719',2008,61
5,96,4,'046719',2008,63
6,97,4,'046719',2008,60
7,98,4,'046719',2008,59
8,99,4,'046719',2008,57
9,100,4,'046719',2008,56
10,101,4,'046719',2008,62
11,102,4,'046719',2008,71
12,103,4,'046719',2008,75
13,104,4,'046719',2008,79
14,105,4,'046719',2008,78
15,106,4,'046719',2008,68
16,107,4,'046719',2008,61
17,108,4,'046719',2008,68
18,109,4,'046719',2008,71
19,110,4,'046719',2008,67
20,111,4,'046719',2008,58
21,112,4,'046719',2008,58
22,113,4,'046719',2008,61
23,114,4,'046719',2008,60
24,115,4,'046719',2008,60
25,116,4,'046719',2008,74
26,117,4,'046719',2008,77
27,118,4,'046719',2008,80
28,119,4,'046719',2008,81
29,120,4,'046719',2008,76
30,121,4,'046719',2008,67
1,122,5,'046719',2008,66
2,123,5,'046719',2008,70
3,124,5,'046719',2008,70
4,125,5,'046719',2008,67
5,126,5,'046719',2008,62
6,127,5,'046719',2008,60
7,128,5,'046719',2008,59
8,129,5,'046719',2008,64
9,130,5,'046719',2008,62
10,131,5,'046719',2008,65
11,132,5,'046719',2008,63
12,133,5,'046719',2008,63
13,134,5,'046719',2008,65
14,135,5,'046719',2008,70
15,136,5,'046719',2008,77
16,137,5,'046719',2008,80
17,138,5,'046719',2008,83
18,139,5,'046719',2008,85
19,140,5,'046719',2008,82
20,141,5,'046719',2008,76
21,142,5,'046719',2008,71
22,143,5,'046719',2008,69
23,144,5,'046719',2008,56
24,145,5,'046719',2008,57
25,146,5,'046719',2008,57
26,147,5,'046719',2008,58
27,148,5,'046719',2008,61
28,149,5,'046719',2008,62
29,150,5,'046719',2008,64
30,151,5,'046719',2008,66
31,152,5,'046719',2008,66
1,153,6,'046719',2008,66
2,154,6,'046719',2008,67
3,155,6,'046719',2008,66
4,156,6,'046719',2008,66
5,157,6,'046719',2008,68
6,158,6,'046719',2008,72
7,159,6,'046719',2008,71
8,160,6,'046719',2008,71
9,161,6,'046719',2008,74
10,162,6,'046719',2008,74
11,163,6,'046719',2008,70
12,164,6,'046719',2008,72
13,165,6,'046719',2008,72
14,166,6,'046719',2008,72
15,167,6,'046719',2008,77
16,168,6,'046719',2008,80
17,169,6,'046719',2008,79
18,170,6,'046719',2008,81
19,171,6,'046719',2008,84
20,172,6,'046719',2008,86
21,173,6,'046719',2008,88
22,174,6,'046719',2008,90
23,175,6,'046719',2008,83
24,176,6,'046719',2008,76
25,177,6,'046719',2008,74
26,178,6,'046719',2008,73
27,179,6,'046719',2008,73
28,180,6,'046719',2008,73
29,181,6,'046719',2008,76
30,182,6,'046719',2008,79
1,183,7,'046719',2008,78
2,184,7,'046719',2008,77
3,185,7,'046719',2008,77
4,186,7,'046719',2008,82
5,187,7,'046719',2008,80
6,188,7,'046719',2008,78
7,189,7,'046719',2008,77
8,190,7,'046719',2008,77
9,191,7,'046719',2008,74
10,192,7,'046719',2008,75
11,193,7,'046719',2008,76
12,194,7,'046719',2008,78
13,195,7,'046719',2008,79
14,196,7,'046719',2008,77
15,197,7,'046719',2008,78
16,198,7,'046719',2008,79
17,199,7,'046719',2008,78
18,200,7,'046719',2008,76
19,201,7,'046719',2008,74
20,202,7,'046719',2008,73
21,203,7,'046719',2008,75
22,204,7,'046719',2008,75
23,205,7,'046719',2008,75
24,206,7,'046719',2008,74
25,207,7,'046719',2008,72
26,208,7,'046719',2008,73
27,209,7,'046719',2008,73
28,210,7,'046719',2008,74
29,211,7,'046719',2008,73
30,212,7,'046719',2008,75
31,213,7,'046719',2008,76
1,214,8,'046719',2008,76
2,215,8,'046719',2008,77
3,216,8,'046719',2008,79
4,217,8,'046719',2008,82
5,218,8,'046719',2008,80
6,219,8,'046719',2008,81
7,220,8,'046719',2008,82
8,221,8,'046719',2008,81
9,222,8,'046719',2008,78
10,223,8,'046719',2008,75
11,224,8,'046719',2008,75
12,225,8,'046719',2008,76
13,226,8,'046719',2008,77
14,227,8,'046719',2008,82
15,228,8,'046719',2008,81
16,229,8,'046719',2008,77
17,230,8,'046719',2008,77
18,231,8,'046719',2008,76
19,232,8,'046719',2008,74
20,233,8,'046719',2008,74
21,234,8,'046719',2008,75
22,235,8,'046719',2008,75
23,236,8,'046719',2008,76
24,237,8,'046719',2008,81
25,238,8,'046719',2008,83
26,239,8,'046719',2008,82
27,240,8,'046719',2008,79
28,241,8,'046719',2008,76
29,242,8,'046719',2008,80
30,243,8,'046719',2008,81
31,244,8,'046719',2008,79
1,245,9,'046719',2008,77
2,246,9,'046719',2008,79
3,247,9,'046719',2008,81
4,248,9,'046719',2008,81
5,249,9,'046719',2008,82
6,250,9,'046719',2008,81
7,251,9,'046719',2008,80
8,252,9,'046719',2008,77
9,253,9,'046719',2008,75
10,254,9,'046719',2008,74
11,255,9,'046719',2008,71
12,256,9,'046719',2008,71
13,257,9,'046719',2008,72
14,258,9,'046719',2008,72
15,259,9,'046719',2008,80
16,260,9,'046719',2008,81
17,261,9,'046719',2008,76
18,262,9,'046719',2008,77
19,263,9,'046719',2008,77
20,264,9,'046719',2008,72
21,265,9,'046719',2008,69
22,266,9,'046719',2008,72
23,267,9,'046719',2008,75
24,268,9,'046719',2008,80
25,269,9,'046719',2008,83
26,270,9,'046719',2008,81
27,271,9,'046719',2008,79
28,272,9,'046719',2008,77
29,273,9,'046719',2008,79
30,274,9,'046719',2008,86
1,275,10,'046719',2008,88
2,276,10,'046719',2008,84
3,277,10,'046719',2008,74
4,278,10,'046719',2008,68
5,279,10,'046719',2008,68
6,280,10,'046719',2008,75
7,281,10,'046719',2008,81
8,282,10,'046719',2008,84
9,283,10,'046719',2008,79
10,284,10,'046719',2008,69
11,285,10,'046719',2008,62
12,286,10,'046719',2008,62
13,287,10,'046719',2008,66
14,288,10,'046719',2008,71
15,289,10,'046719',2008,77
16,290,10,'046719',2008,78
17,291,10,'046719',2008,79
18,292,10,'046719',2008,76
19,293,10,'046719',2008,68
20,294,10,'046719',2008,67
21,295,10,'046719',2008,74
22,296,10,'046719',2008,79
23,297,10,'046719',2008,80
24,298,10,'046719',2008,76
25,299,10,'046719',2008,76
26,300,10,'046719',2008,74
27,301,10,'046719',2008,78
28,302,10,'046719',2008,81
29,303,10,'046719',2008,80
30,304,10,'046719',2008,77
31,305,10,'046719',2008,74
1,306,11,'046719',2008,72
2,307,11,'046719',2008,66
3,308,11,'046719',2008,64
4,309,11,'046719',2008,62
5,310,11,'046719',2008,63
6,311,11,'046719',2008,66
7,312,11,'046719',2008,71
8,313,11,'046719',2008,71
9,314,11,'046719',2008,67
10,315,11,'046719',2008,59
11,316,11,'046719',2008,61
12,317,11,'046719',2008,67
13,318,11,'046719',2008,72
14,319,11,'046719',2008,76
15,320,11,'046719',2008,76
16,321,11,'046719',2008,74
17,322,11,'046719',2008,74
18,323,11,'046719',2008,75
19,324,11,'046719',2008,72
20,325,11,'046719',2008,69
21,326,11,'046719',2008,72
22,327,11,'046719',2008,71
23,328,11,'046719',2008,63
24,329,11,'046719',2008,64
25,330,11,'046719',2008,64
26,331,11,'046719',2008,62
27,332,11,'046719',2008,59
28,333,11,'046719',2008,59
29,334,11,'046719',2008,62
30,335,11,'046719',2008,66
1,336,12,'046719',2008,69
2,337,12,'046719',2008,63
3,338,12,'046719',2008,60
4,339,12,'046719',2008,60
5,340,12,'046719',2008,62
6,341,12,'046719',2008,63
7,342,12,'046719',2008,65
8,343,12,'046719',2008,58
9,344,12,'046719',2008,58
10,345,12,'046719',2008,60
11,346,12,'046719',2008,65
12,347,12,'046719',2008,62
13,348,12,'046719',2008,58
14,349,12,'046719',2008,50
15,350,12,'046719',2008,50
16,351,12,'046719',2008,48
17,352,12,'046719',2008,48
18,353,12,'046719',2008,46
19,354,12,'046719',2008,49
20,355,12,'046719',2008,49
21,356,12,'046719',2008,54
22,357,12,'046719',2008,56
23,358,12,'046719',2008,49
24,359,12,'046719',2008,50
25,360,12,'046719',2008,51
26,361,12,'046719',2008,47
27,362,12,'046719',2008,48
28,363,12,'046719',2008,53
29,364,12,'046719',2008,60
30,365,12,'046719',2008,62
31,366,12,'046719',2008,61
1,1,1,'046719',2009,60
2,2,1,'046719',2009,56
3,3,1,'046719',2009,54
4,4,1,'046719',2009,53
5,5,1,'046719',2009,50
6,6,1,'046719',2009,53
7,7,1,'046719',2009,59
8,8,1,'046719',2009,60
9,9,1,'046719',2009,59
10,10,1,'046719',2009,59
11,11,1,'046719',2009,65
12,12,1,'046719',2009,69
13,13,1,'046719',2009,71
14,14,1,'046719',2009,70
15,15,1,'046719',2009,69
16,16,1,'046719',2009,66
17,17,1,'046719',2009,66
18,18,1,'046719',2009,66
19,19,1,'046719',2009,69
20,20,1,'046719',2009,69
21,21,1,'046719',2009,73
22,22,1,'046719',2009,67
23,23,1,'046719',2009,61
24,24,1,'046719',2009,57
25,25,1,'046719',2009,57
26,26,1,'046719',2009,51
27,27,1,'046719',2009,54
28,28,1,'046719',2009,59
29,29,1,'046719',2009,65
30,30,1,'046719',2009,65
31,31,1,'046719',2009,66
1,32,2,'046719',2009,63
2,33,2,'046719',2009,66
3,34,2,'046719',2009,67
4,35,2,'046719',2009,69
5,36,2,'046719',2009,64
6,37,2,'046719',2009,53
7,38,2,'046719',2009,53
8,39,2,'046719',2009,53
9,40,2,'046719',2009,50
10,41,2,'046719',2009,49
11,42,2,'046719',2009,50
12,43,2,'046719',2009,52
13,44,2,'046719',2009,50
14,45,2,'046719',2009,48
15,46,2,'046719',2009,50
16,47,2,'046719',2009,52
17,48,2,'046719',2009,51
18,49,2,'046719',2009,56
19,50,2,'046719',2009,60
20,51,2,'046719',2009,62
21,52,2,'046719',2009,63
22,53,2,'046719',2009,65
23,54,2,'046719',2009,67
24,55,2,'046719',2009,62
25,56,2,'046719',2009,60
26,57,2,'046719',2009,57
27,58,2,'046719',2009,61
28,59,2,'046719',2009,67
1,60,3,'046719',2009,71
2,61,3,'046719',2009,67
3,62,3,'046719',2009,62
4,63,3,'046719',2009,56
5,64,3,'046719',2009,54
6,65,3,'046719',2009,52
7,66,3,'046719',2009,56
8,67,3,'046719',2009,55
9,68,3,'046719',2009,57
10,69,3,'046719',2009,59
11,70,3,'046719',2009,57
12,71,3,'046719',2009,57
13,72,3,'046719',2009,58
14,73,3,'046719',2009,60
15,74,3,'046719',2009,60
16,75,3,'046719',2009,61
17,76,3,'046719',2009,68
18,77,3,'046719',2009,71
19,78,3,'046719',2009,72
20,79,3,'046719',2009,65
21,80,3,'046719',2009,62
22,81,3,'046719',2009,56
23,82,3,'046719',2009,56
24,83,3,'046719',2009,63
25,84,3,'046719',2009,65
26,85,3,'046719',2009,64
27,86,3,'046719',2009,65
28,87,3,'046719',2009,68
29,88,3,'046719',2009,67
30,89,3,'046719',2009,62
31,90,3,'046719',2009,63
1,91,4,'046719',2009,62
2,92,4,'046719',2009,60
3,93,4,'046719',2009,60
4,94,4,'046719',2009,60
5,95,4,'046719',2009,66
6,96,4,'046719',2009,70
7,97,4,'046719',2009,68
8,98,4,'046719',2009,60
9,99,4,'046719',2009,58
10,100,4,'046719',2009,59
11,101,4,'046719',2009,58
12,102,4,'046719',2009,62
13,103,4,'046719',2009,67
14,104,4,'046719',2009,67
15,105,4,'046719',2009,54
16,106,4,'046719',2009,57
17,107,4,'046719',2009,64
18,108,4,'046719',2009,70
19,109,4,'046719',2009,78
20,110,4,'046719',2009,84
21,111,4,'046719',2009,84
22,112,4,'046719',2009,79
23,113,4,'046719',2009,66
24,114,4,'046719',2009,64
25,115,4,'046719',2009,62
26,116,4,'046719',2009,59
27,117,4,'046719',2009,62
28,118,4,'046719',2009,61
29,119,4,'046719',2009,60
30,120,4,'046719',2009,63
1,121,5,'046719',2009,67
2,122,5,'046719',2009,69
3,123,5,'046719',2009,67
4,124,5,'046719',2009,70
5,125,5,'046719',2009,69
6,126,5,'046719',2009,76
7,127,5,'046719',2009,79
8,128,5,'046719',2009,79
9,129,5,'046719',2009,72
10,130,5,'046719',2009,70
11,131,5,'046719',2009,68
12,132,5,'046719',2009,68
13,133,5,'046719',2009,68
14,134,5,'046719',2009,71
15,135,5,'046719',2009,71
16,136,5,'046719',2009,73
17,137,5,'046719',2009,76
18,138,5,'046719',2009,74
19,139,5,'046719',2009,74
20,140,5,'046719',2009,74
21,141,5,'046719',2009,73
22,142,5,'046719',2009,70
23,143,5,'046719',2009,68
24,144,5,'046719',2009,67
25,145,5,'046719',2009,66
26,146,5,'046719',2009,68
27,147,5,'046719',2009,69
28,148,5,'046719',2009,70
29,149,5,'046719',2009,69
30,150,5,'046719',2009,66
31,151,5,'046719',2009,66
1,152,6,'046719',2009,68
2,153,6,'046719',2009,71
3,154,6,'046719',2009,71
4,155,6,'046719',2009,67
5,156,6,'046719',2009,65
6,157,6,'046719',2009,63
7,158,6,'046719',2009,64
8,159,6,'046719',2009,64
9,160,6,'046719',2009,65
10,161,6,'046719',2009,63
11,162,6,'046719',2009,63
12,163,6,'046719',2009,64
13,164,6,'046719',2009,65
14,165,6,'046719',2009,67
15,166,6,'046719',2009,68
16,167,6,'046719',2009,70
17,168,6,'046719',2009,69
18,169,6,'046719',2009,72
19,170,6,'046719',2009,73
20,171,6,'046719',2009,72
21,172,6,'046719',2009,70
22,173,6,'046719',2009,68
23,174,6,'046719',2009,70
24,175,6,'046719',2009,70
25,176,6,'046719',2009,69
26,177,6,'046719',2009,72
27,178,6,'046719',2009,76
28,179,6,'046719',2009,79
29,180,6,'046719',2009,77
30,181,6,'046719',2009,75
1,182,7,'046719',2009,75
2,183,7,'046719',2009,76
3,184,7,'046719',2009,74
4,185,7,'046719',2009,77
5,186,7,'046719',2009,75
6,187,7,'046719',2009,73
7,188,7,'046719',2009,74
8,189,7,'046719',2009,74
9,190,7,'046719',2009,74
10,191,7,'046719',2009,78
11,192,7,'046719',2009,81
12,193,7,'046719',2009,81
13,194,7,'046719',2009,83
14,195,7,'046719',2009,81
15,196,7,'046719',2009,79
16,197,7,'046719',2009,79
17,198,7,'046719',2009,82
18,199,7,'046719',2009,83
19,200,7,'046719',2009,86
20,201,7,'046719',2009,85
21,202,7,'046719',2009,84
22,203,7,'046719',2009,83
23,204,7,'046719',2009,82
24,205,7,'046719',2009,79
25,206,7,'046719',2009,78
26,207,7,'046719',2009,81
27,208,7,'046719',2009,80
28,209,7,'046719',2009,77
29,210,7,'046719',2009,77
30,211,7,'046719',2009,77
31,212,7,'046719',2009,77
1,213,8,'046719',2009,76
2,214,8,'046719',2009,77
3,215,8,'046719',2009,80
4,216,8,'046719',2009,82
5,217,8,'046719',2009,83
6,218,8,'046719',2009,77
7,219,8,'046719',2009,72
8,220,8,'046719',2009,74
9,221,8,'046719',2009,74
10,222,8,'046719',2009,75
11,223,8,'046719',2009,74
12,224,8,'046719',2009,76
13,225,8,'046719',2009,76
14,226,8,'046719',2009,74
15,227,8,'046719',2009,74
16,228,8,'046719',2009,73
17,229,8,'046719',2009,73
18,230,8,'046719',2009,72
19,231,8,'046719',2009,74
20,232,8,'046719',2009,73
21,233,8,'046719',2009,76
22,234,8,'046719',2009,80
23,235,8,'046719',2009,79
24,236,8,'046719',2009,78
25,237,8,'046719',2009,81
26,238,8,'046719',2009,84
27,239,8,'046719',2009,87
28,240,8,'046719',2009,89
